"","species","invalid_geometries","geometry","area"
"1","Andrena abrupta",TRUE,list(c(-7.121111, -7.148, -8.31769, -4.75004, -7.121111, 33.702333, 33.7151, 37.081887, 41.58643, 33.702333)),84310328910.7819
"2","Andrena aegyptiaca",TRUE,list(c(-15.570201, -15.5883, -13.655326, -9.598173, 34.88, 32.266667, 31.1875, -15.570201, 27.741454, 27.7625, 29.11126, 30.446384, 32.4, 30.583333, 30.460833, 27.741454)),943708488721.146
"3","Andrena aeneiventris",TRUE,list(c(51.6152, 35.65, -4.027727, -3.942097, 1.82559, 6.16059, 15.944445, 44.7572, 44.772, 51.6152, 32.6529, 32.783333, 40.696694, 42.403726, 44.85831, 46.28268, 48.754166, 41.8077, 41.803, 32.6529)),4371023313449.65
"4","Andrena aerinifrons",TRUE,list(c(34.422333, -5.1588, -8.245111, 34.87, 34.422333, 31.483333, 34.043, 37.086668, 31.57, 31.483333)),760887134604.689
"5","Andrena afrensis",TRUE,list(c(-5.018455, 7.14736, 7.34139, 7.66595, 7.86114, 8.05613, 8.12112, 8.18587, 7.40091, 7.33519, -5.018455, 40.257361, 46.1636, 46.25389, 46.34366, 46.38808, 46.38719, 46.38682, 46.36842, 44.04807, 44.00563, 40.257361)),139036277256.276
"6","Andrena afzeliella",TRUE,list(c(8.383, 0.48699, -0.61456, -5.297, 11.94981, 17.66318, 26.8117, 26.9176, 27.2685, 8.383, 39.377, 43.14213, 44.34066, 50.071, 58.53253, 59.58843, 58.3952, 58.3464, 58.1342, 39.377)),2374434779356.78
"7","Andrena agilissima",TRUE,list(c(-7.869722, -9.328214, -8.776837, -4.7828, 10.709829, 14.353123, 21.971865, 25.43, 14.4686, -7.869722, 31.200833, 38.69598, 42.199584, 48.41575, 53.857121, 53.131737, 51.444287, 50.6, 35.8628, 31.200833)),4305168033954.2
"8","Andrena albopunctata",TRUE,list(c(-7.869722, -5.39526, -3.942097, 13.166667, 32.116276, 66.35, 72.81443, -7.869722, 31.200833, 41.5262, 42.403726, 50.166667, 47.520568, 40.1, 33.7414, 31.200833)),5799865511421.34
"9","Andrena alfkenella",TRUE,list(c(-7.997259, -5.000392, -1.60263, 18.07371, 24.47, 26.3, 8.2873, -7.997259, 37.029533, 50.540567, 55.028381, 59.53167, 53.03, 48.47, 40.5946, 37.029533)),3677471626905.57
"10","Andrena algida",TRUE,list(c(-111.7306, -122.2728, -155.556, -159.0214, -154.0624, -93.82, -62.99917, -73.49472, -78.5678, -111.7306, 35.3539, 37.8717, 62.94609, 67.1057, 68.2555, 58.74, 45, 41.14666, 39.6184, 35.3539)),12214441053751
"11","Andrena aliciae",TRUE,list(c(-109.03056, -111.7427, -109.1106, -101.933212, -94.35125, -79.462792, -72.425195, -72.413, -76.63717, -78.639, -109.03056, 31.83528, 34.4713, 39.9269, 43.754605, 45.47513, 43.652653, 42.646569, 42.176, 37.3057, 35.772, 31.83528)),3148462970594.52
"12","Andrena alleghaniensis",TRUE,list(c(-82.20638, -84.66435, -99.695625, -96.907, -81.620709, -64.314594, -64.265116, -64.2156, -64.27, -82.20638, 29.72953, 29.85326, 49.896927, 50.01, 49.840082, 45.861127, 45.827155, 45.6743, 45.12, 29.72953)),3315399851979.34
"13","Andrena alluaudi",TRUE,list(c(-9.750278, -8.299625, -6.381889, -6.249944, -9.726389, -9.750278, 31.491667, 37.129586, 34.299722, 33.518056, 31.496389, 31.491667)),92647849018.5849
"14","Andrena ampla",TRUE,list(c(-5.010249, -5.238994, -4.118, 11.967, 11.97, 9.449, 9.119, 7.512, -5.010249, 36.524624, 40.280683, 48.238, 51.481, 51.48, 46.785, 46.286, 44.07, 36.524624)),1102594588739.86
"15","Andrena andrenoides",TRUE,list(c(-80.19389, -98.38, -106.1586, -111.9161, -112.6039, -110.7, -100.521405, -96.78944, -73.8573, -73.7567, -80.19389, 25.77389, 26.17, 31.50234, 37.6032, 41.20944, 43.83, 46.25345, 46.87722, 42.7234, 42.6525, 25.77389)),5956841565199.31
"16","Andrena angustior",TRUE,list(c(-3.29723, -5.849302, -9.388629, -9.357265, -4.65609, 10.5308, 25.44, -3.29723, 36.79496, 40.115464, 51.914992, 52.319795, 55.599152, 54.0537, 48.38, 36.79496)),2842510319868.2
"17","Andrena anthrisci",TRUE,list(c(-2.011519, -4.974161, 4.92379, 5.659909, 6.5, 11.967, 11.7705, 2.071289, -2.011519, 40.205778, 40.402125, 50.10929, 50.7694, 51.3667, 51.480999, 48.8543, 42.445923, 40.205778)),595681289405.73
"18","Andrena antigana",TRUE,list(c(-9.598173, -7.746375, -4.15, 3.03043, 3.20036, 0.106742, -9.598173, 30.446384, 37.050962, 40.958056, 42.759789, 42.05514, 38.847632, 30.446384)),465094090079.724
"19","Andrena apicata",TRUE,list(c(24.8523, 2.10849, -1.10764, -7.25445, -6.344551, 8.78333, 24.79823, 26.789444, 24.8523, 41.9425, 42.45479, 44.98342, 52.657732, 53.268587, 59.44049, 59.43134, 58.344444, 41.9425)),3631314790440.99
"20","Andrena arabis",TRUE,list(c(-110.4748, -112.1194, -105.5833, -91.979, -73.199825, -72.548488, -71.206, -72.4087, -78.639, -82.62, -87.02223, -110.4748, 31.71278, 39.95417, 41.33333, 43.194, 44.96536, 44.242916, 42.621, 41.4852, 35.781, 35.11, 34.37038, 31.71278)),3213871888325.06
