"","species_original","species","plant_fam_count","plant_gen_count","bee_family","bee_genus","...1","total_area","area","log_fam","log_gen","log_area","bee_family_n","area_ha","log_area_ha","area_km","log_area_km"
"111","Andrena oviventris","Andrena oviventris",4,4,"Andrenidae","Andrena",152,78680237430.5627,78680237430.5627,1.38629436111989,1.38629436111989,25.0886578481364,"Andrenidae (n = 168)",7868023.74305627,15.8783174761602,78680.2374305627,11.2731472901721
"112","Andrena pandellei","Andrena pandellei",1,1,"Andrenidae","Andrena",153,5612660611306.58,5612660611306.58,0,0,29.3560459853013,"Andrenidae (n = 168)",561266061.130658,20.1457056133252,5612660.61130658,15.5405354273371
"113","Andrena pandosa s. str.","Andrena pandosa",1,1,"Andrenidae","Andrena",154,306581153210.024,306581153210.024,0,0,26.4487483312078,"Andrenidae (n = 168)",30658115.3210024,17.2384079592316,306581.153210024,12.6332377732435
"114","Andrena pauxilla","Andrena pauxilla",2,4,"Andrenidae","Andrena",157,51290361721.4886,51290361721.4886,0.693147180559945,1.38629436111989,24.6607686907986,"Andrenidae (n = 168)",5129036.17214886,15.4504283188224,51290.3617214886,10.8452581328343
"115","Andrena perplexa","Andrena perplexa",12,16,"Andrenidae","Andrena",159,10170543453009.2,10170543453009.2,2.484906649788,2.77258872223978,29.9505167614354,"Andrenidae (n = 168)",1017054345.30092,20.7401763894592,10170543.4530092,16.1350062034711
"116","Andrena pilipes","Andrena pilipes",7,14,"Andrenidae","Andrena",161,19827749926303.2,19827749926303.2,1.94591014905531,2.63905732961526,30.618103583858,"Andrenidae (n = 168)",1982774992.63032,21.4077632118818,19827749.9263032,16.8025930258937
"117","Andrena placata","Andrena placata",1,1,"Andrenidae","Andrena",162,6478327676583,6478327676583,0,0,29.4994835183844,"Andrenidae (n = 168)",647832767.6583,20.2891431464082,6478327.676583,15.6839729604201
"118","Andrena platyparia","Andrena platyparia",1,1,"Andrenidae","Andrena",163,9957472114675.07,9957472114675.07,0,0,29.929344351564,"Andrenidae (n = 168)",995747211.467507,20.7190039795878,9957472.11467507,16.1138337935997
"119","Andrena praecox","Andrena praecox",2,2,"Andrenidae","Andrena",164,19918033348320,19918033348320,0.693147180559945,0.693147180559945,30.6226466357171,"Andrenidae (n = 168)",1991803334.832,21.412306263741,19918033.34832,16.8071360777529
"120","Andrena propinqua","Andrena propinqua",15,23,"Andrenidae","Andrena",165,9108133644218.83,9108133644218.83,2.70805020110221,3.13549421592915,29.8401889373007,"Andrenidae (n = 168)",910813364.421883,20.6298485653245,9108133.64421883,16.0246783793364
"121","Andrena ranunculorum","Andrena ranunculorum",6,7,"Andrenidae","Andrena",171,1171334537963.23,1171334537963.23,1.79175946922805,1.94591014905531,27.789164845451,"Andrenidae (n = 168)",117133453.796323,18.5788244734748,1171334.53796323,13.9736542874867
"122","Andrena rhenana","Andrena rhenana",1,1,"Andrenidae","Andrena",173,1149806664086.73,1149806664086.73,0,0,27.7706149259848,"Andrenidae (n = 168)",114980666.408673,18.5602745540086,1149806.66408673,13.9551043680205
"123","Andrena rhyssonota","Andrena rhyssonota",1,1,"Andrenidae","Andrena",174,280503040133.987,280503040133.987,0,0,26.3598504001178,"Andrenidae (n = 168)",28050304.0133987,17.1495100281416,280503.040133987,12.5443398421535
"124","Andrena robertsonii","Andrena robertsonii",3,6,"Andrenidae","Andrena",175,4426901611307.91,4426901611307.91,1.09861228866811,1.79175946922805,29.118721044744,"Andrenidae (n = 168)",442690161.130791,19.9083806727678,4426901.61130791,15.3032104867797
"125","Andrena rudbeckiae","Andrena rudbeckiae",1,3,"Andrenidae","Andrena",178,5755148303957.59,5755148303957.59,0,1.09861228866811,29.3811159273547,"Andrenidae (n = 168)",575514830.395759,20.1707755553785,5755148.30395759,15.5656053693904
"126","Andrena rufosignata","Andrena rufosignata",6,6,"Andrenidae","Andrena",179,32143901639970.9,32143901639970.9,1.79175946922805,1.79175946922805,31.1012438640155,"Andrenidae (n = 168)",3214390163.99709,21.8909034920393,32143901.6399709,17.2857333060512
"127","Andrena rugosa","Andrena rugosa",12,14,"Andrenidae","Andrena",180,4989083268497.94,4989083268497.94,2.484906649788,2.63905732961526,29.2382732950867,"Andrenidae (n = 168)",498908326.849794,20.0279329231105,4989083.26849794,15.4227627371224
"128","Andrena rugothorace","Andrena rugothorace",1,1,"Andrenidae","Andrena",181,77017029716.1757,77017029716.1757,0,0,25.0672923994918,"Andrenidae (n = 168)",7701702.97161757,15.8569520275156,77017.0297161757,11.2517818415276
"129","Andrena salictaria","Andrena salictaria",1,1,"Andrenidae","Andrena",183,11590429601295,11590429601295,0,0,30.0812008391416,"Andrenidae (n = 168)",1159042960.1295,20.8708604671654,11590429.601295,16.2656902811773
"130","Andrena scotica","Andrena scotica",16,28,"Andrenidae","Andrena",187,7933577181882.73,7933577181882.73,2.77258872223978,3.3322045101752,29.7021251446776,"Andrenidae (n = 168)",793357718.188273,20.4917847727014,7933577.18188273,15.8866145867133
"131","Andrena semilaevis","Andrena semilaevis",9,16,"Andrenidae","Andrena",188,14243100856729,14243100856729,2.19722457733622,2.77258872223978,30.2872937549996,"Andrenidae (n = 168)",1424310085.6729,21.0769533830234,14243100.856729,16.4717831970353
"132","Andrena senecionis","Andrena senecionis",1,3,"Andrenidae","Andrena",189,855051855645.954,855051855645.954,0,1.09861228866811,27.4744279539224,"Andrenidae (n = 168)",85505185.5645954,18.2640875819462,855051.855645954,13.6589173959581
"133","Andrena sigmundi","Andrena sigmundi",2,2,"Andrenidae","Andrena",190,13151549517480,13151549517480,0.693147180559945,0.693147180559945,30.2075607016393,"Andrenidae (n = 168)",1315154951.748,20.9972203296632,13151549.51748,16.3920501436751
"134","Andrena spiraeana","Andrena spiraeana",8,12,"Andrenidae","Andrena",194,5684970796256.87,5684970796256.87,2.07944154167984,2.484906649788,29.3688471061358,"Andrenidae (n = 168)",568497079.625687,20.1585067341596,5684970.79625687,15.5533365481715
"135","Andrena spolata","Andrena spolata",1,2,"Andrenidae","Andrena",195,1185387682675.02,1185387682675.02,0,0.693147180559945,27.8010909953866,"Andrenidae (n = 168)",118538768.267502,18.5907506234104,1185387.68267502,13.9855804374223
"136","Andrena spreta","Andrena spreta",4,8,"Andrenidae","Andrena",196,2937112484524.93,2937112484524.93,1.38629436111989,2.07944154167984,28.7084480665349,"Andrenidae (n = 168)",293711248.452493,19.4981076945587,2937112.48452493,14.8929375085706
"137","Andrena subopaca","Andrena subopaca",10,16,"Andrenidae","Andrena",197,41801302550926.9,41801302550926.9,2.30258509299405,2.77258872223978,31.3639486164792,"Andrenidae (n = 168)",4180130255.09269,22.153608244503,41801302.5509269,17.5484380585149
"138","Andrena synadelpha","Andrena synadelpha",13,16,"Andrenidae","Andrena",198,3411109185899.76,3411109185899.76,2.56494935746154,2.77258872223978,28.8580586287911,"Andrenidae (n = 168)",341110918.589976,19.6477182568149,3411109.18589976,15.0425480708268
"139","Andrena tenuistriata","Andrena tenuistriata",3,4,"Andrenidae","Andrena",200,1147824240062.55,1147824240062.55,1.09861228866811,1.38629436111989,27.768889301114,"Andrenidae (n = 168)",114782424.006255,18.5585489291378,1147824.24006255,13.9533787431497
"140","Andrena thaspii","Andrena thaspii",5,6,"Andrenidae","Andrena",201,30612261394969.3,30612261394969.3,1.6094379124341,1.79175946922805,31.0524217438104,"Andrenidae (n = 168)",3061226139.49693,21.8420813718342,30612261.3949693,17.2369111858461
"141","Andrena thoracica","Andrena thoracica",20,37,"Andrenidae","Andrena",202,53507612195389.4,53507612195389.4,2.99573227355399,3.61091791264422,31.6108450437351,"Andrenidae (n = 168)",5350761219.53894,22.4005046717589,53507612.1953894,17.7953344857708
"142","Andrena tibialis","Andrena tibialis",7,11,"Andrenidae","Andrena",203,11042707923861.4,11042707923861.4,1.94591014905531,2.39789527279837,30.032791409659,"Andrenidae (n = 168)",1104270792.38614,20.8224510376828,11042707.9238614,16.2172808516947
"143","Andrena tridens","Andrena tridens",5,5,"Andrenidae","Andrena",204,16312468034322.6,16312468034322.6,1.6094379124341,1.6094379124341,30.4229508414278,"Andrenidae (n = 168)",1631246803.43226,21.2126104694516,16312468.0343226,16.6074402834635
"144","Andrena trimmerana","Andrena trimmerana",7,9,"Andrenidae","Andrena",205,16586302846910,16586302846910,1.94591014905531,2.19722457733622,30.4395983409799,"Andrenidae (n = 168)",1658630284.691,21.2292579690038,16586302.84691,16.6240877830157
"145","Andrena truncatilabris","Andrena truncatilabris",1,1,"Andrenidae","Andrena",206,2377857623762.91,2377857623762.91,0,0,28.4972210401435,"Andrenidae (n = 168)",237785762.376291,19.2868806681674,2377857.62376291,14.6817104821793
"146","Andrena tuberculifera","Andrena tuberculifera",5,9,"Andrenidae","Andrena",208,414772142204.747,414772142204.747,1.6094379124341,2.19722457733622,26.7509951514629,"Andrenidae (n = 168)",41477214.2204747,17.5406547794868,414772.142204747,12.9354845934987
"147","Andrena variabilis","Andrena variabilis",6,12,"Andrenidae","Andrena",210,4084583343367.03,4084583343367.03,1.79175946922805,2.484906649788,29.0382408423107,"Andrenidae (n = 168)",408458334.336703,19.8279004703345,4084583.34336703,15.2227302843464
"148","Andrena varians","Andrena varians",8,12,"Andrenidae","Andrena",211,4946718230965.77,4946718230965.77,2.07944154167984,2.484906649788,29.229745488995,"Andrenidae (n = 168)",494671823.096577,20.0194051170188,4946718.23096577,15.4142349310308
"149","Andrena ventricosa","Andrena ventricosa",5,8,"Andrenidae","Andrena",212,1542620582030.26,1542620582030.26,1.6094379124341,2.07944154167984,28.0645037627858,"Andrenidae (n = 168)",154262058.203026,18.8541633908097,1542620.58203026,14.2489932048216
"150","Andrena verticalis","Andrena verticalis",2,6,"Andrenidae","Andrena",213,1558361334151.5,1558361334151.5,0.693147180559945,1.79175946922805,28.0746559582791,"Andrenidae (n = 168)",155836133.41515,18.8643155863029,1558361.3341515,14.2591454003148
"151","Andrena vetula","Andrena vetula",3,5,"Andrenidae","Andrena",214,1978012804295.84,1978012804295.84,1.09861228866811,1.6094379124341,28.3131138224629,"Andrenidae (n = 168)",197801280.429584,19.1027734504868,1978012.80429584,14.4976032644987
"152","Andrena vicina","Andrena vicina",13,19,"Andrenidae","Andrena",215,17904297002485.2,17904297002485.2,2.56494935746154,2.94443897916644,30.5160618559712,"Andrenidae (n = 168)",1790429700.24852,21.305721483995,17904297.0024852,16.7005512980069
"153","Andrena virginiana","Andrena virginiana",3,5,"Andrenidae","Andrena",217,5288385688782.46,5288385688782.46,1.09861228866811,1.6094379124341,29.2965341524261,"Andrenidae (n = 168)",528838568.878246,20.0861937804499,5288385.68878246,15.4810235944618
"154","Andrena vulpecula","Andrena vulpecula",1,2,"Andrenidae","Andrena",219,838596676634.525,838596676634.525,0,0.693147180559945,27.4549957086828,"Andrenidae (n = 168)",83859667.6634525,18.2446553367066,838596.676634525,13.6394851507185
"155","Andrena w-scripta","Andrena w-scripta",6,9,"Andrenidae","Andrena",220,22543061664427.8,22543061664427.8,1.79175946922805,2.19722457733622,30.7464484478104,"Andrenidae (n = 168)",2254306166.44278,21.5361080758342,22543061.6644278,16.9309378898461
"156","Andrena wellesleyana","Andrena wellesleyana",1,1,"Andrenidae","Andrena",221,4583684287699.61,4583684287699.61,0,0,29.1535242203033,"Andrenidae (n = 168)",458368428.769961,19.9431838483271,4583684.28769961,15.338013662339
"157","Andrena wilkella","Andrena wilkella",10,21,"Andrenidae","Andrena",222,28272299018488.7,28272299018488.7,2.30258509299405,3.04452243772342,30.9729036079387,"Andrenidae (n = 168)",2827229901.84887,21.7625632359625,28272299.0184887,17.1573930499744
"158","Andrena ziziae","Andrena ziziae",1,2,"Andrenidae","Andrena",224,6494906729578.55,6494906729578.55,0,0.693147180559945,29.502039405606,"Andrenidae (n = 168)",649490672.957855,20.2916990336298,6494906.72957855,15.6865288476417
"159","Anthophora aestivalis","Anthophora aestivalis",6,12,"Apidae","Anthophora",227,12425961600920.7,12425961600920.7,1.79175946922805,2.484906649788,30.1508090773448,"Apidae (n = 83)",1242596160.09207,20.9404687053686,12425961.6009207,16.3352985193806
"160","Anthophora atriceps","Anthophora atriceps",4,6,"Apidae","Anthophora",229,929604698429.269,929604698429.269,1.38629436111989,1.79175946922805,27.5580252772796,"Apidae (n = 83)",92960469.8429269,18.3476849053035,929604.698429269,13.7425147193154
"161","Anthophora bimaculata","Anthophora bimaculata",4,6,"Apidae","Anthophora",231,20527338957130,20527338957130,1.38629436111989,1.79175946922805,30.6527787212729,"Apidae (n = 83)",2052733895.713,21.4424383492967,20527338.95713,16.8372681633086
"162","Anthophora femorata","Anthophora femorata",1,1,"Apidae","Anthophora",232,446884911727.921,446884911727.921,0,0,26.8255669302392,"Apidae (n = 83)",44688491.1727921,17.615226558263,446884.911727921,13.0100563722749
"163","Anthophora retusa meridionalis","Anthophora retusa",6,10,"Apidae","Anthophora",239,20383989460493.9,20383989460493.9,1.79175946922805,2.30258509299405,30.6457708782702,"Apidae (n = 83)",2038398946.04939,21.435430506294,20383989.4604939,16.8302603203059
"164","Anthophora terminalis","Anthophora terminalis",6,6,"Apidae","Anthophora",240,58004562187653.3,58004562187653.3,1.79175946922805,1.79175946922805,31.6915427817894,"Apidae (n = 83)",5800456218.76533,22.4812024098132,58004562.1876533,17.8760322238251
"165","Augochlora pura","Augochlora pura",12,16,"Halictidae","Augochlora",242,12227321754336.6,12227321754336.6,2.484906649788,2.77258872223978,30.1346940518124,"Halictidae (n = 72)",1222732175.43366,20.9243536798362,12227321.7543366,16.3191834938481
"166","Augochlorella aurata","Augochlorella aurata",14,25,"Halictidae","Augochlorella",243,16191472276037.9,16191472276037.9,2.63905732961526,3.2188758248682,30.4155058168546,"Halictidae (n = 72)",1619147227.60379,21.2051654448784,16191472.2760379,16.5999952588904
"167","Augochloropsis metallica","Augochloropsis metallica",9,12,"Halictidae","Augochloropsis",244,14278182561150,14278182561150,2.19722457733622,2.484906649788,30.2897537931121,"Halictidae (n = 72)",1427818256.115,21.0794134211359,14278182.56115,16.4742432351478
"168","Bombus affinis","Bombus affinis",15,22,"Apidae","Bombus",245,12056139897077.3,12056139897077.3,2.70805020110221,3.09104245335832,30.1205951811235,"Apidae (n = 83)",1205613989.70773,20.9102548091473,12056139.8970773,16.3050846231592
"169","Bombus alpinus","Bombus alpinus",6,8,"Apidae","Bombus",246,10387721217680.3,10387721217680.3,1.79175946922805,2.07944154167984,29.9716455724109,"Apidae (n = 83)",1038772121.76803,20.7613052004348,10387721.2176803,16.1561350144467
"170","Bombus argillaceus","Bombus argillaceus",11,34,"Apidae","Bombus",247,10210274041402.7,10210274041402.7,2.39789527279837,3.52636052461616,29.9544155882349,"Apidae (n = 83)",1021027404.14027,20.7440752162587,10210274.0414027,16.1389050302706
"171","Bombus armeniacus","Bombus armeniacus",9,21,"Apidae","Bombus",248,14940151981669,14940151981669,2.19722457733622,3.04452243772342,30.335073468384,"Apidae (n = 83)",1494015198.1669,21.1247330964078,14940151.981669,16.5195629104197
"172","Bombus auricomus","Bombus auricomus",8,14,"Apidae","Bombus",249,16928618916987.6,16928618916987.6,2.07944154167984,2.63905732961526,30.4600267326674,"Apidae (n = 83)",1692861891.69876,21.2496863606912,16928618.9169876,16.6445161747031
"173","Bombus balteatus","Bombus balteatus",9,20,"Apidae","Bombus",250,174339507748236,174339507748236,2.19722457733622,2.99573227355399,32.7920257079921,"Apidae (n = 83)",17433950774.8236,23.5816853360159,174339507.748236,18.9765151500278
"174","Bombus bimaculatus","Bombus bimaculatus",22,34,"Apidae","Bombus",251,14506558493211,14506558493211,3.09104245335832,3.52636052461616,30.3056219729704,"Apidae (n = 83)",1450655849.3211,21.0952816009942,14506558.493211,16.4901114150061
"175","Bombus borealis","Bombus borealis",13,16,"Apidae","Bombus",252,28998656976524.4,28998656976524.4,2.56494935746154,2.77258872223978,30.9982706336883,"Apidae (n = 83)",2899865697.65244,21.7879302617121,28998656.9765244,17.182760075724
"176","Bombus brodmannicus","Bombus brodmannicus",8,12,"Apidae","Bombus",253,146397735.327182,146397735.327182,2.07944154167984,2.484906649788,18.8018376902952,"Apidae (n = 83)",14639.7735327182,9.59149731831903,146.397735327182,4.98632713233094
"177","Bombus confusus","Bombus confusus",8,18,"Apidae","Bombus",254,14374044734103.3,14374044734103.3,2.07944154167984,2.89037175789616,30.2964452471241,"Apidae (n = 83)",1437404473.41033,21.0861048751479,14374044.7341033,16.4809346891598
"178","Bombus cullumanus","Bombus cullumanus",11,18,"Apidae","Bombus",255,26189564458327.7,26189564458327.7,2.39789527279837,2.89037175789616,30.8963821442346,"Apidae (n = 83)",2618956445.83277,21.6860417722584,26189564.4583277,17.0808715862703
"179","Bombus distinguendus","Bombus distinguendus",10,16,"Apidae","Bombus",256,94166530737542.9,94166530737542.9,2.30258509299405,2.77258872223978,32.1760859343508,"Apidae (n = 83)",9416653073.75429,22.9657455623746,94166530.7375429,18.3605753763865
"180","Bombus fervidus","Bombus fervidus",12,25,"Apidae","Bombus",257,26881678216117.5,26881678216117.5,2.484906649788,3.2188758248682,30.9224660632699,"Apidae (n = 83)",2688167821.61175,21.7121256912937,26881678.2161175,17.1069555053056
"181","Bombus fragrans","Bombus fragrans",6,12,"Apidae","Bombus",258,14179197755654.5,14179197755654.5,1.79175946922805,2.484906649788,30.2827970596672,"Apidae (n = 83)",1417919775.56545,21.072456687691,14179197.7556545,16.4672865017029
"182","Bombus frigidus","Bombus frigidus",9,12,"Apidae","Bombus",259,48766979715578.6,48766979715578.6,2.19722457733622,2.484906649788,31.5180745545874,"Apidae (n = 83)",4876697971.55786,22.3077341826112,48766979.7155786,17.7025639966231
"183","Bombus griseocollis","Bombus griseocollis",22,42,"Apidae","Bombus",260,18940273082788.6,18940273082788.6,3.09104245335832,3.73766961828337,30.5723116218924,"Apidae (n = 83)",1894027308.27886,21.3619712499162,18940273.0827886,16.7568010639281
"184","Bombus haematurus","Bombus haematurus",7,15,"Apidae","Bombus",261,7669760032084.4,7669760032084.4,1.94591014905531,2.70805020110221,29.6683064442582,"Apidae (n = 83)",766976003.20844,20.457966072282,7669760.0320844,15.852795886294
"185","Bombus hortorum","Bombus hortorum",6,10,"Apidae","Bombus",262,104148526431609,104148526431609,1.79175946922805,2.30258509299405,32.2768391350151,"Apidae (n = 83)",10414852643.1609,23.0664987630389,104148526.431609,18.4613285770508
"186","Bombus hypnorum","Bombus hypnorum",18,26,"Apidae","Bombus",264,219390503984377,219390503984377,2.89037175789616,3.25809653802148,33.0218743810845,"Apidae (n = 83)",21939050398.4377,23.8115340091083,219390503.984377,19.2063638231202
"187","Bombus impatiens","Bombus impatiens",25,49,"Apidae","Bombus",265,20683646887286.8,20683646887286.8,3.2188758248682,3.89182029811063,30.660364498536,"Apidae (n = 83)",2068364688.72868,21.4500241265599,20683646.8872868,16.8448539405718
"188","Bombus incertus","Bombus incertus",13,25,"Apidae","Bombus",266,227697418536.592,227697418536.592,2.56494935746154,3.2188758248682,26.1512834728266,"Apidae (n = 83)",22769741.8536592,16.9409431008505,227697.418536592,12.3357729148624
"189","Bombus lapidarius","Bombus lapidarius",6,9,"Apidae","Bombus",268,55849443943210.3,55849443943210.3,1.79175946922805,2.19722457733622,31.6536806851401,"Apidae (n = 83)",5584944394.32103,22.4433403131639,55849443.9432103,17.8381701271759
"190","Bombus lapponicus","Bombus lapponicus",8,14,"Apidae","Bombus",269,77336319549045.8,77336319549045.8,2.07944154167984,2.63905732961526,31.9791848130396,"Apidae (n = 83)",7733631954.90458,22.7688444410634,77336319.5490458,18.1636742550753
"191","Bombus lucorum","Bombus lucorum",11,14,"Apidae","Bombus",270,74281489433795.9,74281489433795.9,2.39789527279837,2.63905732961526,31.9388829038248,"Apidae (n = 83)",7428148943.37959,22.7285425318486,74281489.4337959,18.1233723458605
"192","Bombus melanurus","Bombus melanurus",7,16,"Apidae","Bombus",271,12756983462155.9,12756983462155.9,1.94591014905531,2.77258872223978,30.1770999601098,"Apidae (n = 83)",1275698346.21559,20.9667595881336,12756983.4621559,16.3615894021455
"193","Bombus mendax","Bombus mendax",8,13,"Apidae","Bombus",272,472250933253.696,472250933253.696,2.07944154167984,2.56494935746154,26.8807763195118,"Apidae (n = 83)",47225093.3253696,17.6704359475356,472250.933253696,13.0652657615475
"194","Bombus mesomelas","Bombus mesomelas",15,36,"Apidae","Bombus",273,4753314779188.85,4753314779188.85,2.70805020110221,3.58351893845611,29.1898633388425,"Apidae (n = 83)",475331477.918885,19.9795229668663,4753314.77918885,15.3743527808782
"195","Bombus monticola","Bombus monticola",10,15,"Apidae","Bombus",274,13208882295875.9,13208882295875.9,2.30258509299405,2.70805020110221,30.2119106204271,"Apidae (n = 83)",1320888229.58759,21.0015702484509,13208882.2958759,16.3964000624628
"196","Bombus mucidus","Bombus mucidus",5,8,"Apidae","Bombus",275,1112517792828.01,1112517792828.01,1.6094379124341,2.07944154167984,27.7376468444122,"Apidae (n = 83)",111251779.282801,18.527306472436,1112517.79282801,13.9221362864479
"197","Bombus muscorum","Bombus muscorum",10,20,"Apidae","Bombus",276,64557722697918.6,64557722697918.6,2.30258509299405,2.99573227355399,31.7985808650723,"Apidae (n = 83)",6455772269.79186,22.5882404930961,64557722.6979186,17.983070307108
"198","Bombus niveatus","Bombus niveatus",8,22,"Apidae","Bombus",277,2394371486272.13,2394371486272.13,2.07944154167984,3.09104245335832,28.5041418849075,"Apidae (n = 83)",239437148.627213,19.2938015129313,2394371.48627213,14.6886313269433
"199","Bombus pascuorum","Bombus pascuorum",8,16,"Apidae","Bombus",278,75534113450248.2,75534113450248.2,2.07944154167984,2.77258872223978,31.9556055039155,"Apidae (n = 83)",7553411345.02482,22.7452651319393,75534113.4502482,18.1400949459512
"200","Bombus pensylvanicus","Bombus pensylvanicus",9,19,"Apidae","Bombus",279,17902865057539.2,17902865057539.2,2.19722457733622,2.94443897916644,30.5159818750476,"Apidae (n = 83)",1790286505.75392,21.3056415030714,17902865.0575392,16.7004713170833
"201","Bombus perplexus","Bombus perplexus",16,27,"Apidae","Bombus",280,36194242705965.5,36194242705965.5,2.77258872223978,3.29583686600433,31.2199211808402,"Apidae (n = 83)",3619424270.59655,22.009580808864,36194242.7059655,17.4044106228759
"202","Bombus pomorum","Bombus pomorum",12,30,"Apidae","Bombus",281,8535264746003.59,8535264746003.59,2.484906649788,3.40119738166216,29.7752274905578,"Apidae (n = 83)",853526474.600359,20.5648871185816,8535264.74600359,15.9597169325935
"203","Bombus ruderarius","Bombus ruderarius",15,34,"Apidae","Bombus",283,31777347640839.6,31777347640839.6,2.70805020110221,3.52636052461616,31.0897748135428,"Apidae (n = 83)",3177734764.08396,21.8794344415666,31777347.6408396,17.2742642555785
"204","Bombus ruderatus","Bombus ruderatus",13,21,"Apidae","Bombus",284,87811006186606,87811006186606,2.56494935746154,3.04452243772342,32.1062079639138,"Apidae (n = 83)",8781100618.6606,22.8958675919377,87811006.186606,18.2906974059496
"205","Bombus sichelii","Bombus sichelii",13,22,"Apidae","Bombus",287,49688659591615,49688659591615,2.56494935746154,3.09104245335832,31.5367978457637,"Apidae (n = 83)",4968865959.1615,22.3264574737875,49688659.591615,17.7212872877994
"206","Bombus soroeensis","Bombus soroeensis",17,28,"Apidae","Bombus",288,55115355154115.2,55115355154115.2,2.83321334405622,3.3322045101752,31.6404494711971,"Apidae (n = 83)",5511535515.41152,22.4301090992209,55115355.1541152,17.8249389132328
"207","Bombus sporadicus","Bombus sporadicus",6,7,"Apidae","Bombus",289,61597805811865.4,61597805811865.4,1.79175946922805,1.94591014905531,31.7516473658964,"Apidae (n = 83)",6159780581.18654,22.5413069939202,61597805.8118654,17.9361368079321
"208","Bombus subterraneus","Bombus subterraneus",9,27,"Apidae","Bombus",290,77450751174836.7,77450751174836.7,2.19722457733622,3.29583686600433,31.9806633815802,"Apidae (n = 83)",7745075117.48367,22.7703230096041,77450751.1748367,18.165152823616
"209","Bombus sylvarum","Bombus sylvarum",15,34,"Apidae","Bombus",291,49151568164625.8,49151568164625.8,2.70805020110221,3.52636052461616,31.525929867702,"Apidae (n = 83)",4915156816.46258,22.3155894957258,49151568.1646258,17.7104193097377
"210","Bombus ternarius","Bombus ternarius",14,27,"Apidae","Bombus",292,35384352230435.5,35384352230435.5,2.63905732961526,3.29583686600433,31.1972908109565,"Apidae (n = 83)",3538435223.04355,21.9869504389804,35384352.2304355,17.3817802529923
"211","Bombus terrestris","Bombus terrestris",6,8,"Apidae","Bombus",293,140453031578357,140453031578357,1.79175946922805,2.07944154167984,32.5758942539974,"Apidae (n = 83)",14045303157.8357,23.3655538820212,140453031.578357,18.7603836960331
"212","Bombus terricola","Bombus terricola",15,26,"Apidae","Bombus",294,35654699740824,35654699740824,2.70805020110221,3.25809653802148,31.2049020841372,"Apidae (n = 83)",3565469974.0824,21.994561712161,35654699.740824,17.3893915261729
"213","Bombus vagans","Bombus vagans",16,35,"Apidae","Bombus",295,24777558205918.8,24777558205918.8,2.77258872223978,3.55534806148941,30.8409594483687,"Apidae (n = 83)",2477755820.59188,21.6306190763925,24777558.2059188,17.0254488904044
"214","Bombus veteranus","Bombus veteranus",10,22,"Apidae","Bombus",296,35128439871471.5,35128439871471.5,2.30258509299405,3.09104245335832,31.1900321710713,"Apidae (n = 83)",3512843987.14715,21.9796917990951,35128439.8714715,17.374521613107
"215","Bombus wurflenii","Bombus wurflenii",10,13,"Apidae","Bombus",297,16529880534779.7,16529880534779.7,2.30258509299405,2.56494935746154,30.4361908005593,"Apidae (n = 83)",1652988053.47797,21.2258504285831,16529880.5347797,16.620680242595
"216","Bombus zonatus","Bombus zonatus",7,19,"Apidae","Bombus",298,2292775431134.55,2292775431134.55,1.94591014905531,2.94443897916644,28.4607841783028,"Apidae (n = 83)",229277543.113455,19.2504438063266,2292775.43113455,14.6452736203385
"217","Camptopoeum friesei euzonus","Camptopoeum friesei",1,1,"Andrenidae","Camptopoeum",300,500677212137.764,500677212137.764,0,0,26.9392274432389,"Andrenidae (n = 168)",50067721.2137764,17.7288870712628,500677.212137764,13.1237168852747
"218","Camptopoeum frontale","Camptopoeum frontale",1,1,"Andrenidae","Camptopoeum",301,2328842401665.52,2328842401665.52,0,0,28.476392436729,"Andrenidae (n = 168)",232884240.166552,19.2660520647529,2328842.40166552,14.6608818787648
"219","Camptopoeum sacrum","Camptopoeum sacrum",1,1,"Andrenidae","Camptopoeum",302,22963336116.0538,22963336116.0538,0,0,23.8571646990644,"Andrenidae (n = 168)",2296333.61160538,14.6468243270882,22963.3361160538,10.0416541411002
"220","Ceratina calcarata","Ceratina calcarata",10,19,"Apidae","Ceratina",304,9543188778048.03,9543188778048.03,2.30258509299405,2.94443897916644,29.8868487990027,"Apidae (n = 83)",954318877.804803,20.6765084270265,9543188.77804803,16.0713382410384
"221","Ceratina chalcites","Ceratina chalcites",2,4,"Apidae","Ceratina",305,6939453550314.45,6939453550314.45,0.693147180559945,1.38629436111989,29.5682441481994,"Apidae (n = 83)",693945355.031445,20.3579037762232,6939453.55031445,15.7527335902351
"222","Ceratina dupla","Ceratina dupla",10,17,"Apidae","Ceratina",309,9106437276562.81,9106437276562.81,2.30258509299405,2.83321334405622,29.8400026723957,"Apidae (n = 83)",910643727.656281,20.6296623004195,9106437.27656281,16.0244921144314
"223","Ceratina mikmaqi","Ceratina mikmaqi",9,22,"Apidae","Ceratina",310,4822625015882.29,4822625015882.29,2.19722457733622,3.09104245335832,29.2043395048495,"Apidae (n = 83)",482262501.588229,19.9939991328734,4822625.01588229,15.3888289468853
"224","Clavipanurgus punctiventris","Clavipanurgus punctiventris",1,3,"Andrenidae","Clavipanurgus",313,63370660081.3132,63370660081.3132,0,1.09861228866811,24.8722668165336,"Andrenidae (n = 168)",6337066.00813132,15.6619264445574,63370.6600813132,11.0567562585693
